assists,gameDate,gameId,gamesPlayed,gamesStarted,goals,goalsAgainst,goalsAgainstAverage,losses,opponentTeamAbbrev,otLosses,penaltyMinutes,playerBirthCountry,playerBirthDate,playerBirthStateProvince,playerDraftOverallPickNo,playerDraftRoundNo,playerDraftYear,playerFirstName,playerHeight,playerId,playerInHockeyHof,playerIsActive,playerLastName,playerName,playerNationality,playerPositionCode,playerShootsCatches,playerWeight,points,savePctg,saves,shotsAgainst,shutouts,teamAbbrev,ties,timeOnIce,wins
0,2017-11-29T00:00:00Z,2017020370,1,1,0,1,1.0,0,PHI,0,0,CAN,1989-05-04,AB,,,,Aaron,72,8477180,0,1,Dell,Aaron Dell,CAN,G,L,200,0,0.9565,22,23,0,SJS,0,3600,1
0,2017-11-29T00:00:00Z,2017020367,1,1,0,2,2.155,1,TBL,0,0,SWE,1991-07-24,,46,2,2009,Robin,76,8475215,0,1,Lehner,Robin Lehner,SWE,G,L,245,0,0.923,24,26,0,BUF,0,3341,0
0,2017-11-29T00:00:00Z,2017020374,1,1,0,3,3.1268,1,TOR,0,0,CAN,1982-03-22,ON,161,5,2001,Mike,76,8469608,0,1,Smith,Mike Smith,CAN,G,L,215,0,0.8965,26,29,0,CGY,0,3454,0
0,2017-11-29T00:00:00Z,2017020369,1,1,0,4,4.0,0,NYR,0,2,CAN,1988-03-15,MB,99,4,2006,James,74,8473503,0,1,Reimer,James Reimer,CAN,G,L,217,0,0.8918,33,37,0,FLA,0,3600,1
0,2017-11-29T00:00:00Z,2017020375,1,1,0,2,1.8652,0,ARI,0,0,CAN,1987-07-05,ON,,,,Cam,76,8475660,0,1,Talbot,Cam Talbot,CAN,G,L,200,0,0.9354,29,31,0,EDM,0,3860,1
0,2017-11-29T00:00:00Z,2017020371,1,1,0,2,1.8461,0,CBJ,1,0,USA,1988-12-22,VA,153,6,2007,Scott,78,8474152,0,1,Darling,Scott Darling,USA,G,L,232,0,0.9473,36,38,0,CAR,0,3900,0
0,2017-11-29T00:00:00Z,2017020368,1,1,0,5,5.0,1,NYI,0,0,SWE,1990-03-19,,62,3,2009,Anders,78,8475195,0,1,Nilsson,Anders Nilsson,SWE,G,L,229,0,0.8611,31,36,0,VAN,0,3600,0
0,2017-11-29T00:00:00Z,2017020376,1,1,0,3,3.0,1,DAL,0,0,CAN,1993-12-21,ON,24,1,2012,Malcolm,74,8476876,0,1,Subban,Malcolm Subban,CAN,G,L,200,0,0.9,27,30,0,VGK,0,3600,0
0,2017-11-29T00:00:00Z,2017020370,1,1,0,3,3.145,1,SJS,0,0,CZE,1988-03-23,,34,2,2006,Michal,73,8473607,0,1,Neuvirth,Michal Neuvirth,CZE,G,L,209,0,0.9117,31,34,0,PHI,0,3434,0
0,2017-11-29T00:00:00Z,2017020371,1,1,0,2,1.848,0,CAR,0,0,FIN,1994-04-28,,62,3,2012,Joonas,75,8476914,0,1,Korpisalo,Joonas Korpisalo,FIN,G,L,182,0,0.9354,29,31,0,CBJ,0,3896,1
0,2017-11-29T00:00:00Z,2017020369,1,0,0,2,2.8324,1,FLA,0,0,CZE,1987-08-31,,41,2,2005,Ondrej,75,8471715,0,1,Pavelec,Ondrej Pavelec,CZE,G,L,212,0,0.9047,19,21,0,NYR,0,2542,0
0,2017-11-29T00:00:00Z,2017020373,1,1,0,2,2.0,0,CHI,0,0,FIN,1982-11-03,,258,8,2004,Pekka,77,8471469,0,1,Rinne,Pekka Rinne,FIN,G,L,217,0,0.9487,37,39,0,NSH,0,3600,1
0,2017-11-29T00:00:00Z,2017020367,1,1,0,0,0.0,0,BUF,0,0,RUS,1994-07-25,,19,1,2012,Andrei,75,8476883,0,1,Vasilevskiy,Andrei Vasilevskiy,RUS,G,L,207,0,1.0,34,34,1,TBL,0,3590,1
0,2017-11-29T00:00:00Z,2017020376,1,1,0,0,0.0,0,VGK,0,0,USA,1986-11-21,CO,85,3,2005,Ben,79,8471750,0,1,Bishop,Ben Bishop,USA,G,L,225,0,1.0,34,34,1,DAL,0,3597,1
0,2017-11-28T00:30:00Z,2017020366,1,0,0,3,5.3758,0,CHI,0,0,USA,1980-07-17,MI,138,5,1999,Ryan,75,8468011,0,1,Miller,Ryan Miller,USA,G,L,173,0,0.7692,10,13,0,ANA,0,2009,0
0,2017-11-28T00:30:00Z,2017020364,1,1,0,2,2.0477,1,MTL,0,0,RUS,1988-09-20,,,,,Sergei,74,8475683,0,1,Bobrovsky,Sergei Bobrovsky,RUS,G,L,182,0,0.9259,25,27,0,CBJ,0,3516,0
0,2017-11-28T00:30:00Z,2017020366,1,1,0,4,9.0509,1,CHI,0,2,USA,1993-07-14,PA,39,2,2011,John,75,8476434,0,1,Gibson,John Gibson,USA,G,L,223,0,0.8181,18,22,0,ANA,0,1591,0
0,2017-11-28T00:30:00Z,2017020366,1,1,0,3,3.0,0,ANA,0,0,CAN,1984-12-31,QC,52,2,2003,Corey,74,8470645,0,1,Crawford,Corey Crawford,CAN,G,L,216,0,0.8965,26,29,0,CHI,0,3600,1
0,2017-11-28T00:30:00Z,2017020364,1,1,0,1,1.0,0,CBJ,0,0,CAN,1987-08-16,BC,5,1,2005,Carey,75,8471679,0,1,Price,Carey Price,CAN,G,L,215,0,0.9736,37,38,0,MTL,0,3600,1
0,2017-11-28T00:00:00Z,2017020362,1,1,0,3,3.0918,1,FLA,0,0,USA,1986-03-18,MA,26,1,2004,Cory,75,8471239,0,1,Schneider,Cory Schneider,USA,G,L,200,0,0.921,35,38,0,NJD,0,3493,0
0,2017-11-28T00:00:00Z,2017020365,1,1,0,2,2.0,0,MIN,0,0,USA,1993-05-19,MI,130,5,2012,Connor,76,8476945,0,1,Hellebuyck,Connor Hellebuyck,USA,G,L,207,0,0.8947,17,19,0,WPG,0,3600,1
0,2017-11-28T00:00:00Z,2017020362,1,1,0,2,2.0,0,NJD,0,0,CAN,1979-04-04,QC,4,1,1997,Roberto,75,8466141,0,1,Luongo,Roberto Luongo,CAN,G,L,217,0,0.92,23,25,0,FLA,0,3600,1
0,2017-11-28T00:00:00Z,2017020363,1,1,0,5,4.8596,0,PIT,1,0,CAN,1985-04-09,ON,291,9,2003,Brian,74,8470880,0,1,Elliott,Brian Elliott,CAN,G,L,209,0,0.9038,47,52,0,PHI,0,3704,0
0,2017-11-28T00:00:00Z,2017020363,1,0,0,2,4.7244,0,PHI,0,0,CAN,1995-04-29,BC,44,2,2013,Tristan,74,8477465,0,1,Jarry,Tristan Jarry,CAN,G,L,194,0,0.8,8,10,0,PIT,0,1524,1
0,2017-11-28T00:00:00Z,2017020365,1,1,0,7,7.0,1,WPG,0,0,USA,1987-07-28,MN,112,4,2005,Alex,72,8471774,0,1,Stalock,Alex Stalock,USA,G,L,191,0,0.75,21,28,0,MIN,0,3600,0
1,2017-11-28T00:00:00Z,2017020363,1,1,0,2,3.366,0,PHI,0,0,CAN,1994-05-25,ON,83,3,2012,Matt,76,8476899,0,1,Murray,Matt Murray,CAN,G,L,178,1,0.909,20,22,0,PIT,0,2139,0
1,2017-11-26T22:00:00Z,2017020361,1,1,0,3,3.0725,1,EDM,0,0,FIN,1987-03-10,,21,1,2005,Tuukka,75,8471695,0,1,Rask,Tuukka Rask,FIN,G,L,176,1,0.9142,32,35,0,BOS,0,3515,0
0,2017-11-26T22:00:00Z,2017020361,1,1,0,2,2.0044,0,BOS,0,0,CAN,1987-07-05,ON,,,,Cam,76,8475660,0,1,Talbot,Cam Talbot,CAN,G,L,200,0,0.92,23,25,0,EDM,0,3592,1
0,2017-11-26T19:00:00Z,2017020360,1,1,0,3,2.7692,0,NYR,1,0,SWE,1990-01-31,,31,2,2008,Jacob,78,8474593,0,1,Markstrom,Jacob Markstrom,SWE,G,L,196,0,0.85,17,20,0,VAN,0,3900,0
0,2017-11-26T19:00:00Z,2017020360,1,1,0,3,2.7692,0,VAN,0,0,SWE,1982-03-02,,205,7,2000,Henrik,73,8468685,0,1,Lundqvist,Henrik Lundqvist,SWE,G,L,180,0,0.9062,29,32,0,NYR,0,3900,1
0,2017-11-26T18:00:00Z,2017020359,1,1,0,3,2.7692,0,NSH,0,0,USA,1988-12-22,VA,153,6,2007,Scott,78,8474152,0,1,Darling,Scott Darling,USA,G,L,232,0,0.9142,32,35,0,CAR,0,3900,1
1,2017-11-26T18:00:00Z,2017020359,1,1,0,3,2.8095,0,CAR,1,0,FIN,1995-04-19,,99,4,2013,Juuse,71,8477424,0,1,Saros,Juuse Saros,FIN,G,L,180,1,0.9166,33,36,0,NSH,0,3844,0
0,2017-11-26T01:00:00Z,2017020356,1,1,0,3,3.0629,1,CGY,0,0,CAN,1988-08-07,QC,11,1,2006,Jonathan,72,8473541,0,1,Bernier,Jonathan Bernier,CAN,G,L,184,0,0.8928,25,28,0,COL,0,3526,0
0,2017-11-26T01:00:00Z,2017020356,1,1,0,2,2.0321,0,COL,0,0,CZE,1992-08-19,,,,,David,75,8479496,0,1,Rittich,David Rittich,CZE,G,L,202,0,0.923,24,26,0,CGY,0,3543,1
0,2017-11-26T00:30:00Z,2017020358,1,1,0,1,0.9254,0,ANA,0,0,USA,1986-01-21,CT,72,3,2005,Jonathan,73,8471734,0,1,Quick,Jonathan Quick,USA,G,L,218,0,0.9615,25,26,0,LAK,0,3890,1
0,2017-11-26T00:30:00Z,2017020358,1,1,0,1,0.923,0,LAK,1,0,USA,1980-07-17,MI,138,5,1999,Ryan,75,8468011,0,1,Miller,Ryan Miller,USA,G,L,173,0,0.9705,33,34,0,ANA,0,3900,0
0,2017-11-26T00:00:00Z,2017020357,1,1,0,0,0.0,0,WPG,0,0,CAN,1990-01-10,BC,,,,Martin,76,8474889,0,1,Jones,Martin Jones,CAN,G,L,195,0,1.0,38,38,1,SJS,0,3600,1
0,2017-11-26T00:00:00Z,2017020351,1,1,0,3,3.8961,0,NJD,0,0,CZE,1992-02-14,,141,5,2010,Petr,74,8475852,0,1,Mrazek,Petr Mrazek,CZE,G,L,181,0,0.875,21,24,0,DET,0,2772,0
0,2017-11-26T00:00:00Z,2017020349,1,1,0,3,3.2946,1,MTL,0,0,SWE,1991-07-24,,46,2,2009,Robin,76,8475215,0,1,Lehner,Robin Lehner,SWE,G,L,245,0,0.8846,23,26,0,BUF,0,3278,0
0,2017-11-26T00:00:00Z,2017020354,1,1,0,6,6.0,1,STL,0,0,CAN,1986-05-04,SK,14,1,2004,Devan,78,8471227,0,1,Dubnyk,Devan Dubnyk,CAN,G,L,218,0,0.85,34,40,0,MIN,0,3600,0
0,2017-11-26T00:00:00Z,2017020352,1,1,0,1,1.0,0,FLA,0,0,CAN,1984-12-31,QC,52,2,2003,Corey,74,8470645,0,1,Crawford,Corey Crawford,CAN,G,L,216,0,0.9736,37,38,0,CHI,0,3600,1
0,2017-11-26T00:00:00Z,2017020350,1,1,0,2,2.0431,1,NYI,0,0,USA,1981-05-21,IL,73,3,2001,Craig,74,8467950,0,1,Anderson,Craig Anderson,USA,G,L,185,0,0.9166,22,24,0,OTT,0,3524,0
0,2017-11-26T00:00:00Z,2017020357,1,1,0,2,6.0,1,SJS,0,0,CAN,1988-05-29,ON,69,3,2006,Steve,76,8473461,0,1,Mason,Steve Mason,CAN,G,R,210,0,0.8461,11,13,0,WPG,0,1200,0
0,2017-11-26T00:00:00Z,2017020351,1,0,0,1,3.6734,0,NJD,1,0,USA,1984-03-26,NY,64,2,2003,Jimmy,73,8470657,0,1,Howard,Jimmy Howard,USA,G,L,218,0,0.875,7,8,0,DET,0,980,0
0,2017-11-26T00:00:00Z,2017020354,1,1,0,3,3.0159,0,MIN,0,0,CAN,1990-08-07,NB,34,2,2008,Jake,74,8474596,0,1,Allen,Jake Allen,CAN,G,L,203,0,0.88,22,25,0,STL,0,3581,1
1,2017-11-26T00:00:00Z,2017020353,1,1,0,2,2.0,0,TBL,0,0,CAN,1995-04-29,BC,44,2,2013,Tristan,74,8477465,0,1,Jarry,Tristan Jarry,CAN,G,L,194,1,0.9428,33,35,0,PIT,0,3600,1
0,2017-11-26T00:00:00Z,2017020348,1,1,0,3,3.1007,1,WSH,0,0,CAN,1983-05-23,ON,176,6,2002,Curtis,74,8470147,0,1,McElhinney,Curtis McElhinney,CAN,G,L,200,0,0.85,17,20,0,TOR,0,3483,0
0,2017-11-26T00:00:00Z,2017020350,1,1,0,1,1.0005,0,OTT,0,0,SVK,1985-05-13,,271,9,2003,Jaroslav,71,8470860,0,1,Halak,Jaroslav Halak,SVK,G,L,183,0,0.9687,31,32,0,NYI,0,3598,1
0,2017-11-26T00:00:00Z,2017020353,1,1,0,5,5.0,1,PIT,0,0,SVK,1982-09-18,,63,2,2001,Peter,73,8469514,0,1,Budaj,Peter Budaj,SVK,G,L,196,0,0.8529,29,34,0,TBL,0,3600,0
0,2017-11-26T00:00:00Z,2017020348,1,1,0,2,2.0,0,TOR,0,0,CAN,1989-09-16,SK,93,4,2008,Braden,74,8474651,0,1,Holtby,Braden Holtby,CAN,G,L,211,0,0.931,27,29,0,WSH,0,3600,1
0,2017-11-26T00:00:00Z,2017020352,1,1,0,4,4.0,1,CHI,0,0,CAN,1979-04-04,QC,4,1,1997,Roberto,75,8466141,0,1,Luongo,Roberto Luongo,CAN,G,L,217,0,0.8974,35,39,0,FLA,0,3600,0
0,2017-11-26T00:00:00Z,2017020351,1,1,0,3,2.8784,0,DET,0,0,USA,1989-07-04,NY,,,,Keith,75,8476234,0,1,Kinkaid,Keith Kinkaid,USA,G,L,195,0,0.9117,31,34,0,NJD,0,3752,1
0,2017-11-26T00:00:00Z,2017020349,1,1,0,0,0.0,0,BUF,0,0,CAN,1987-08-16,BC,5,1,2005,Carey,75,8471679,0,1,Price,Carey Price,CAN,G,L,215,0,1.0,36,36,1,MTL,0,3600,1
0,2017-11-26T00:00:00Z,2017020357,1,0,0,1,1.5404,0,SJS,0,0,USA,1993-05-19,MI,130,5,2012,Connor,76,8476945,0,1,Hellebuyck,Connor Hellebuyck,USA,G,L,207,0,0.95,19,20,0,WPG,0,2337,0
0,2017-11-25T23:00:00Z,2017020355,1,1,0,2,2.0,0,ARI,0,0,CAN,1993-12-21,ON,24,1,2012,Malcolm,74,8476876,0,1,Subban,Malcolm Subban,CAN,G,L,200,0,0.923,24,26,0,VGK,0,3600,1
0,2017-11-25T23:00:00Z,2017020355,1,1,0,3,6.2463,1,VGK,0,0,CAN,1992-08-14,ON,84,3,2010,Scott,74,8475809,0,1,Wedgewood,Scott Wedgewood,CAN,G,L,195,0,0.8235,14,17,0,ARI,0,1729,0
0,2017-11-25T23:00:00Z,2017020355,1,0,0,0,0.0,0,VGK,0,0,CZE,1994-07-22,,184,7,2012,Marek,74,8476986,0,1,Langhamer,Marek Langhamer,CZE,G,L,190,0,1.0,10,10,0,ARI,0,1733,0
1,2017-11-25T01:00:00Z,2017020345,1,1,0,5,5.0547,1,DAL,0,0,CAN,1982-03-22,ON,161,5,2001,Mike,76,8469608,0,1,Smith,Mike Smith,CAN,G,L,215,1,0.875,35,40,0,CGY,0,3561,0
0,2017-11-25T01:00:00Z,2017020345,1,1,0,4,4.0066,0,CGY,0,0,USA,1986-11-21,CO,85,3,2005,Ben,79,8471750,0,1,Bishop,Ben Bishop,USA,G,L,225,0,0.8947,34,38,0,DAL,0,3594,1
0,2017-11-25T00:30:00Z,2017020343,1,1,0,4,6.0,0,TOR,0,0,CAN,1984-02-29,SK,25,1,2002,Cam,73,8470320,0,1,Ward,Cam Ward,CAN,G,L,185,0,0.75,12,16,0,CAR,0,2400,0
0,2017-11-25T00:30:00Z,2017020343,1,0,0,1,3.3962,1,TOR,0,0,USA,1988-12-22,VA,153,6,2007,Scott,78,8474152,0,1,Darling,Scott Darling,USA,G,L,232,0,0.8888,8,9,0,CAR,0,1060,0
0,2017-11-25T00:30:00Z,2017020343,1,1,0,4,4.0,0,CAR,0,0,DNK,1989-10-02,,87,3,2012,Frederik,76,8475883,0,1,Andersen,Frederik Andersen,DNK,G,L,230,0,0.9148,43,47,0,TOR,0,3600,1
0,2017-11-25T00:00:00Z,2017020339,1,1,0,2,2.0671,1,BUF,0,0,CAN,1993-03-23,BC,164,6,2011,Laurent,75,8476316,0,1,Brossoit,Laurent Brossoit,CAN,G,L,204,0,0.9333,28,30,0,EDM,0,3483,0
0,2017-11-25T00:00:00Z,2017020342,1,1,0,2,2.0,0,OTT,0,0,RUS,1988-09-20,,,,,Sergei,74,8475683,0,1,Bobrovsky,Sergei Bobrovsky,RUS,G,L,182,0,0.923,24,26,0,CBJ,0,3600,1
0,2017-11-25T00:00:00Z,2017020340,1,1,0,2,2.0,0,VAN,0,0,USA,1986-03-18,MA,26,1,2004,Cory,75,8471239,0,1,Schneider,Cory Schneider,USA,G,L,200,0,0.92,23,25,0,NJD,0,3600,1
0,2017-11-25T00:00:00Z,2017020341,1,1,0,1,0.9898,0,DET,0,0,SWE,1982-03-02,,205,7,2000,Henrik,73,8468685,0,1,Lundqvist,Henrik Lundqvist,SWE,G,L,180,0,0.9756,40,41,0,NYR,0,3637,1
0,2017-11-25T00:00:00Z,2017020342,1,1,0,4,4.1213,1,CBJ,0,0,USA,1981-05-21,IL,73,3,2001,Craig,74,8467950,0,1,Anderson,Craig Anderson,USA,G,L,185,0,0.8709,27,31,0,OTT,0,3494,0
0,2017-11-25T00:00:00Z,2017020340,1,1,0,3,3.0821,1,NJD,0,0,SWE,1990-01-31,,31,2,2008,Jacob,78,8474593,0,1,Markstrom,Jacob Markstrom,SWE,G,L,196,0,0.8846,23,26,0,VAN,0,3504,0
0,2017-11-25T00:00:00Z,2017020344,1,1,0,1,1.0309,1,NSH,0,0,CAN,1985-12-19,ON,,,,Carter,73,8475622,0,1,Hutton,Carter Hutton,CAN,G,L,202,0,0.9629,26,27,0,STL,0,3492,0
0,2017-11-25T00:00:00Z,2017020346,1,1,0,3,2.8907,0,ARI,1,0,CAN,1990-05-05,SK,161,6,2009,Darcy,77,8475311,0,1,Kuemper,Darcy Kuemper,CAN,G,L,215,0,0.909,30,33,0,LAK,0,3736,0
0,2017-11-25T00:00:00Z,2017020344,1,1,0,0,0.0,0,STL,0,0,FIN,1982-11-03,,258,8,2004,Pekka,77,8471469,0,1,Rinne,Pekka Rinne,FIN,G,L,217,0,1.0,34,34,1,NSH,0,3600,1
0,2017-11-25T00:00:00Z,2017020341,1,1,0,2,1.9796,0,NYR,1,0,USA,1984-03-26,NY,64,2,2003,Jimmy,73,8470657,0,1,Howard,Jimmy Howard,USA,G,L,218,0,0.9354,29,31,0,DET,0,3637,0
0,2017-11-25T00:00:00Z,2017020339,1,1,0,1,1.0,0,EDM,0,0,SWE,1991-07-24,,46,2,2009,Robin,76,8475215,0,1,Lehner,Robin Lehner,SWE,G,L,245,0,0.9666,29,30,0,BUF,0,3600,1
0,2017-11-25T00:00:00Z,2017020346,1,1,0,2,1.9133,0,LAK,0,2,CAN,1992-08-14,ON,84,3,2010,Scott,74,8475809,0,1,Wedgewood,Scott Wedgewood,CAN,G,L,195,0,0.92,23,25,0,ARI,0,3763,1
0,2017-11-24T22:00:00Z,2017020338,1,1,0,1,1.0,0,TBL,0,0,DEU,1991-11-25,,112,4,2010,Philipp,73,8475831,0,1,Grubauer,Philipp Grubauer,DEU,G,L,191,0,0.9615,25,26,0,WSH,0,3600,1
0,2017-11-24T22:00:00Z,2017020338,1,1,0,2,2.0845,1,WSH,0,0,RUS,1994-07-25,,19,1,2012,Andrei,75,8476883,0,1,Vasilevskiy,Andrei Vasilevskiy,RUS,G,L,207,0,0.9459,35,37,0,TBL,0,3454,0
0,2017-11-24T21:00:00Z,2017020335,1,1,0,4,3.8257,0,PHI,0,0,DEU,1986-01-29,,94,3,2004,Thomas,73,8471306,0,1,Greiss,Thomas Greiss,DEU,G,L,227,0,0.8666,26,30,0,NYI,0,3764,1
0,2017-11-24T21:00:00Z,2017020335,1,1,0,5,4.7821,0,NYI,1,0,CAN,1985-04-09,ON,291,9,2003,Brian,74,8470880,0,1,Elliott,Brian Elliott,CAN,G,L,209,0,0.8648,32,37,0,PHI,0,3764,0
0,2017-11-24T20:00:00Z,2017020347,1,0,0,2,2.9208,0,VGK,1,0,CAN,1989-05-04,AB,,,,Aaron,72,8477180,0,1,Dell,Aaron Dell,CAN,G,L,200,0,0.8947,17,19,0,SJS,0,2465,0
0,2017-11-24T20:00:00Z,2017020347,1,0,0,0,0.0,0,SJS,0,0,CAN,1993-12-21,ON,24,1,2012,Malcolm,74,8476876,0,1,Subban,Malcolm Subban,CAN,G,L,200,0,1.0,3,3,0,VGK,0,1281,1
0,2017-11-24T20:00:00Z,2017020336,1,1,0,2,1.8638,0,COL,0,0,USA,1987-07-28,MN,112,4,2005,Alex,72,8471774,0,1,Stalock,Alex Stalock,USA,G,L,191,0,0.9333,28,30,0,MIN,0,3863,1
0,2017-11-24T20:00:00Z,2017020336,1,1,0,2,1.8461,0,MIN,1,0,CAN,1988-08-07,QC,11,1,2006,Jonathan,72,8473541,0,1,Bernier,Jonathan Bernier,CAN,G,L,184,0,0.9259,25,27,0,COL,0,3900,0
0,2017-11-24T20:00:00Z,2017020347,1,1,0,3,8.9256,0,VGK,0,0,CAN,1990-01-10,BC,,,,Martin,76,8474889,0,1,Jones,Martin Jones,CAN,G,L,195,0,0.7857,11,14,0,SJS,0,1210,0
0,2017-11-24T20:00:00Z,2017020347,1,1,0,4,6.0,0,SJS,0,0,CAN,1993-01-12,QC,,,,Maxime,74,8476509,0,1,Lagace,Maxime Lagace,CAN,G,L,190,0,0.826,19,23,0,VGK,0,2400,0
0,2017-11-24T18:00:00Z,2017020337,1,1,0,1,1.0,0,ANA,0,0,USA,1993-05-19,MI,130,5,2012,Connor,76,8476945,0,1,Hellebuyck,Connor Hellebuyck,USA,G,L,207,0,0.9677,30,31,0,WPG,0,3600,1
0,2017-11-24T18:00:00Z,2017020334,1,1,0,4,4.1095,1,BOS,0,0,CAN,1994-05-25,ON,83,3,2012,Matt,76,8476899,0,1,Murray,Matt Murray,CAN,G,L,178,0,0.8787,29,33,0,PIT,0,3504,0
0,2017-11-24T18:00:00Z,2017020334,1,1,0,3,3.0,0,PIT,0,0,KAZ,1986-05-07,,206,7,2004,Anton,71,8471418,0,1,Khudobin,Anton Khudobin,RUS,G,L,195,0,0.85,17,20,0,BOS,0,3600,1
0,2017-11-24T18:00:00Z,2017020337,1,1,0,3,3.0075,1,WPG,0,0,USA,1993-07-14,PA,39,2,2011,John,75,8476434,0,1,Gibson,John Gibson,USA,G,L,223,0,0.9142,32,35,0,ANA,0,3591,0
0,2017-11-23T00:30:00Z,2017020328,1,1,0,2,1.8922,0,CHI,0,0,RUS,1994-07-25,,19,1,2012,Andrei,75,8476883,0,1,Vasilevskiy,Andrei Vasilevskiy,RUS,G,L,207,0,0.9354,29,31,0,TBL,0,3805,1
1,2017-11-23T00:30:00Z,2017020333,1,1,0,1,1.0,0,LAK,0,0,CAN,1988-05-29,ON,69,3,2006,Steve,76,8473461,0,1,Mason,Steve Mason,CAN,G,R,210,1,0.9743,38,39,0,WPG,0,3600,1
0,2017-11-23T00:30:00Z,2017020333,1,1,0,2,2.0425,1,WPG,0,0,USA,1986-01-21,CT,72,3,2005,Jonathan,73,8471734,0,1,Quick,Jonathan Quick,USA,G,L,218,0,0.9259,25,27,0,LAK,0,3525,0
0,2017-11-23T00:30:00Z,2017020332,1,1,0,4,4.0,1,VGK,0,0,USA,1993-07-14,PA,39,2,2011,John,75,8476434,0,1,Gibson,John Gibson,USA,G,L,223,0,0.9183,45,49,0,ANA,0,3600,0
0,2017-11-23T00:30:00Z,2017020328,1,1,0,3,2.8473,0,TBL,1,0,CAN,1984-12-31,QC,52,2,2003,Corey,74,8470645,0,1,Crawford,Corey Crawford,CAN,G,L,216,0,0.921,35,38,0,CHI,0,3793,0
0,2017-11-23T00:30:00Z,2017020332,1,1,0,2,2.0,0,ANA,0,0,CAN,1993-01-12,QC,,,,Maxime,74,8476509,0,1,Lagace,Maxime Lagace,CAN,G,L,190,0,0.8947,17,19,0,VGK,0,3600,1
0,2017-11-23T00:00:00Z,2017020324,1,1,0,4,4.0781,1,VAN,0,0,CAN,1994-05-25,ON,83,3,2012,Matt,76,8476899,0,1,Murray,Matt Murray,CAN,G,L,178,0,0.8888,32,36,0,PIT,0,3531,0
0,2017-11-23T00:00:00Z,2017020321,1,1,0,1,0.923,0,TOR,0,0,CAN,1979-04-04,QC,4,1,1997,Roberto,75,8466141,0,1,Luongo,Roberto Luongo,CAN,G,L,217,0,0.9772,43,44,0,FLA,0,3900,1
0,2017-11-23T00:00:00Z,2017020327,1,1,0,1,0.9672,0,CBJ,1,0,CAN,1982-03-22,ON,161,5,2001,Mike,76,8469608,0,1,Smith,Mike Smith,CAN,G,L,215,0,0.9756,40,41,0,CGY,0,3722,0
0,2017-11-23T00:00:00Z,2017020320,1,0,0,2,4.6814,0,EDM,0,0,CZE,1992-02-14,,141,5,2010,Petr,74,8475852,0,1,Mrazek,Petr Mrazek,CZE,G,L,181,0,0.7777,7,9,0,DET,0,1538,0
0,2017-11-23T00:00:00Z,2017020325,1,1,0,2,2.0,0,OTT,0,0,CAN,1989-09-16,SK,93,4,2008,Braden,74,8474651,0,1,Holtby,Braden Holtby,CAN,G,L,211,0,0.9354,29,31,0,WSH,0,3600,1
0,2017-11-23T00:00:00Z,2017020331,1,0,0,2,2.7067,1,SJS,0,0,CAN,1992-08-14,ON,84,3,2010,Scott,74,8475809,0,1,Wedgewood,Scott Wedgewood,CAN,G,L,195,0,0.875,14,16,0,ARI,0,2660,0
0,2017-11-23T00:00:00Z,2017020323,1,1,0,4,3.9647,0,NYI,1,0,CAN,1985-04-09,ON,291,9,2003,Brian,74,8470880,0,1,Elliott,Brian Elliott,CAN,G,L,209,0,0.8974,35,39,0,PHI,0,3632,0
0,2017-11-23T00:00:00Z,2017020331,1,1,0,0,0.0,0,SJS,0,0,FIN,1989-05-12,,,,,Antti,72,8477293,0,1,Raanta,Antti Raanta,FIN,G,L,195,0,1.0,9,9,0,ARI,0,877,0
0,2017-11-23T00:00:00Z,2017020320,1,1,0,2,2.0,0,DET,0,0,CAN,1987-07-05,ON,,,,Cam,76,8475660,0,1,Talbot,Cam Talbot,CAN,G,L,200,0,0.909,20,22,0,EDM,0,3600,1
0,2017-11-23T00:00:00Z,2017020326,1,1,0,1,1.0,0,CAR,0,0,SWE,1982-03-02,,205,7,2000,Henrik,73,8468685,0,1,Lundqvist,Henrik Lundqvist,SWE,G,L,180,0,0.9696,32,33,0,NYR,0,3600,1
0,2017-11-23T00:00:00Z,2017020329,1,1,0,2,1.8461,0,MTL,0,0,FIN,1982-11-03,,258,8,2004,Pekka,77,8471469,0,1,Rinne,Pekka Rinne,FIN,G,L,217,0,0.931,27,29,0,NSH,0,3900,1
0,2017-11-23T00:00:00Z,2017020319,1,1,0,3,9.0,0,MIN,0,0,CAN,1986-06-10,SK,125,5,2006,Chad,75,8473434,0,1,Johnson,Chad Johnson,CAN,G,L,197,0,0.7692,10,13,0,BUF,0,1200,0
0,2017-11-23T00:00:00Z,2017020323,1,1,0,3,2.9735,0,PHI,0,0,DEU,1986-01-29,,94,3,2004,Thomas,73,8471306,0,1,Greiss,Thomas Greiss,DEU,G,L,227,0,0.921,35,38,0,NYI,0,3632,1
0,2017-11-23T00:00:00Z,2017020322,1,1,0,2,1.8461,0,BOS,1,0,USA,1986-03-18,MA,26,1,2004,Cory,75,8471239,0,1,Schneider,Cory Schneider,USA,G,L,200,0,0.931,27,29,0,NJD,0,3900,0
0,2017-11-23T00:00:00Z,2017020330,1,1,0,3,3.0,1,COL,0,0,USA,1986-11-21,CO,85,3,2005,Ben,79,8471750,0,1,Bishop,Ben Bishop,USA,G,L,225,0,0.9062,29,32,0,DAL,0,3600,0
