assists,gameDate,gameId,gamesPlayed,gamesStarted,goals,goalsAgainst,goalsAgainstAverage,losses,opponentTeamAbbrev,otLosses,penaltyMinutes,playerFirstName,playerHeight,playerLastName,playerName,playerPositionCode,playerShootsCatches,savePctg,saves,shotsAgainst,teamAbbrev,timeOnIce
0,2017-11-16T00:00:00Z,2017020276,1,1,0,3,3,0,NYR,0,0,Corey,74,Crawford,Corey Crawford,G,L,0.8928,25,28,CHI,3600
0,2017-11-16T00:00:00Z,2017020277,1,1,0,2,2,0,BOS,0,0,John,75,Gibson,John Gibson,G,L,0.9523,40,42,ANA,3600
0,2017-11-15T00:30:00Z,2017020268,1,1,0,2,1.9623,0,CBJ,1,0,Charlie,73,Lindgren,Charlie Lindgren,G,R,0.92,23,25,MTL,3669
0,2017-11-15T00:30:00Z,2017020269,1,1,0,3,2.772,0,DAL,0,0,Roberto,75,Luongo,Roberto Luongo,G,L,0.9302,40,43,FLA,3896
0,2017-11-15T00:30:00Z,2017020268,1,1,0,1,0.9841,0,MTL,0,0,Sergei,74,Bobrovsky,Sergei Bobrovsky,G,L,0.9655,28,29,CBJ,3658
0,2017-11-15T00:30:00Z,2017020269,1,1,0,3,2.7734,0,FLA,1,0,Kari,76,Lehtonen,Kari Lehtonen,G,L,0.8965,26,29,DAL,3894
0,2017-11-15T00:00:00Z,2017020272,1,1,0,1,1,0,ARI,0,0,Connor,76,Hellebuyck,Connor Hellebuyck,G,L,0.9705,33,34,WPG,3600
1,2017-11-15T00:00:00Z,2017020271,1,1,0,0,0,0,PHI,0,0,Devan,78,Dubnyk,Devan Dubnyk,G,L,1,30,30,MIN,3600
0,2017-11-15T00:00:00Z,2017020267,1,1,0,5,4.9778,0,PIT,1,0,Robin,76,Lehner,Robin Lehner,G,L,0.8888,40,45,BUF,3616
0,2017-11-14T00:00:00Z,2017020265,1,1,0,5,5,1,CAR,0,0,Ben,79,Bishop,Ben Bishop,G,L,0.8214,23,28,DAL,3600
0,2017-11-13T00:00:00Z,2017020261,1,1,0,1,0.923,0,EDM,0,0,Braden,74,Holtby,Braden Holtby,G,L,0.9666,29,30,WSH,3900
0,2017-11-13T00:00:00Z,2017020261,1,1,0,1,0.923,0,WSH,1,0,Laurent,75,Brossoit,Laurent Brossoit,G,L,0.9473,18,19,EDM,3900
0,2017-11-12T23:00:00Z,2017020262,1,1,0,5,5,0,CHI,0,0,Keith,75,Kinkaid,Keith Kinkaid,G,L,0.8863,39,44,NJD,3600
0,2017-11-12T22:00:00Z,2017020263,1,1,0,1,1,0,ANA,0,0,Andrei,75,Vasilevskiy,Andrei Vasilevskiy,G,L,0.9655,28,29,TBL,3600
0,2017-11-12T00:00:00Z,2017020256,1,1,0,3,2.9197,0,CAR,0,0,Anton,75,Forsberg,Anton Forsberg,G,L,0.921,35,38,CHI,3699
0,2017-11-12T00:00:00Z,2017020258,1,1,0,4,3.7017,0,NSH,1,2,Tristan,74,Jarry,Tristan Jarry,G,L,0.8571,24,28,PIT,3890
0,2017-11-12T00:00:00Z,2017020256,1,1,0,4,3.8992,0,CHI,1,0,Scott,78,Darling,Scott Darling,G,L,0.8666,26,30,CAR,3693
0,2017-11-12T00:00:00Z,2017020253,1,1,0,1,0.9247,0,DET,0,0,Sergei,74,Bobrovsky,Sergei Bobrovsky,G,L,0.9696,32,33,CBJ,3893
0,2017-11-12T00:00:00Z,2017020253,1,1,0,1,0.923,0,CBJ,1,0,Jimmy,73,Howard,Jimmy Howard,G,L,0.9687,31,32,DET,3900
0,2017-11-12T00:00:00Z,2017020258,1,1,0,4,3.6923,0,PIT,0,0,Pekka,77,Rinne,Pekka Rinne,G,L,0.8666,26,30,NSH,3900
0,2017-11-12T00:00:00Z,2017020257,1,1,0,2,2,0,STL,0,0,Thomas,73,Greiss,Thomas Greiss,G,L,0.9459,35,37,NYI,3600
0,2017-11-12T00:00:00Z,2017020254,1,1,0,1,1,0,FLA,0,0,Cory,75,Schneider,Cory Schneider,G,L,0.9696,32,33,NJD,3600
0,2017-11-12T00:00:00Z,2017020251,1,1,0,1,0.9503,0,BUF,0,0,Charlie,73,Lindgren,Charlie Lindgren,G,R,0.9714,34,35,MTL,3788
0,2017-11-12T00:00:00Z,2017020255,1,1,0,0,0,0,PHI,0,0,Devan,78,Dubnyk,Devan Dubnyk,G,L,1,32,32,MIN,3600
0,2017-11-12T00:00:00Z,2017020251,1,1,0,2,1.9007,0,MTL,1,0,Chad,75,Johnson,Chad Johnson,G,L,0.931,27,29,BUF,3788
0,2017-11-11T18:00:00Z,2017020249,1,1,0,2,2,0,EDM,0,0,Henrik,73,Lundqvist,Henrik Lundqvist,G,L,0.931,27,29,NYR,3600
0,2017-11-11T01:00:00Z,2017020247,1,1,0,4,3.9355,0,OTT,1,0,Semyon,74,Varlamov,Semyon Varlamov,G,L,0.875,28,32,COL,3659
0,2017-11-11T01:00:00Z,2017020247,1,1,0,3,2.9719,0,COL,0,0,Craig,74,Anderson,Craig Anderson,G,L,0.8421,16,19,OTT,3634
0,2017-11-11T00:30:00Z,2017020246,1,1,0,0,0,0,NYI,0,0,Ben,79,Bishop,Ben Bishop,G,L,1,14,14,DAL,3600
0,2017-11-11T00:30:00Z,2017020248,1,1,0,2,2,0,WPG,0,0,Maxime,74,Lagace,Maxime Lagace,G,L,0.931,27,29,VGK,3600
0,2017-11-11T00:30:00Z,2017020246,1,1,0,5,5,1,DAL,0,0,Jaroslav,71,Halak,Jaroslav Halak,G,L,0.8275,24,29,NYI,3600
0,2017-11-11T00:00:00Z,2017020242,1,1,0,1,1,0,BUF,0,0,Roberto,75,Luongo,Roberto Luongo,G,L,0.96,24,25,FLA,3600
0,2017-11-11T00:00:00Z,2017020244,1,1,0,1,1,0,PIT,0,0,Braden,74,Holtby,Braden Holtby,G,L,0.9642,27,28,WSH,3600
0,2017-11-11T00:00:00Z,2017020245,1,1,0,1,1,0,CBJ,0,0,Cam,73,Ward,Cam Ward,G,L,0.9615,25,26,CAR,3600
0,2017-11-11T00:00:00Z,2017020243,1,1,0,3,2.9451,0,TOR,1,0,Anton,71,Khudobin,Anton Khudobin,G,L,0.909,30,33,BOS,3667
0,2017-11-11T00:00:00Z,2017020243,1,1,0,2,1.9983,0,BOS,0,0,Frederik,76,Andersen,Frederik Andersen,G,L,0.9428,33,35,TOR,3603
0,2017-11-10T00:30:00Z,2017020237,1,1,0,0,0,0,MTL,0,0,Devan,78,Dubnyk,Devan Dubnyk,G,L,1,41,41,MIN,3600
0,2017-11-10T00:30:00Z,2017020241,1,1,0,2,2,0,LAK,0,0,Peter,73,Budaj,Peter Budaj,G,L,0.9166,22,24,TBL,3600
0,2017-11-10T00:00:00Z,2017020235,1,1,0,2,1.8542,0,NJD,0,0,Cam,76,Talbot,Cam Talbot,G,L,0.9411,32,34,EDM,3883
0,2017-11-10T00:00:00Z,2017020239,1,1,0,3,3,0,DET,0,0,Mike,76,Smith,Mike Smith,G,L,0.9285,39,42,CGY,3600
0,2017-11-10T00:00:00Z,2017020238,1,1,0,2,1.8461,0,ARI,0,0,Carter,73,Hutton,Carter Hutton,G,L,0.931,27,29,STL,3900
0,2017-11-10T00:00:00Z,2017020240,1,1,0,4,4,1,ANA,0,0,Jacob,78,Markstrom,Jacob Markstrom,G,L,0.8857,31,35,VAN,3600
0,2017-11-10T00:00:00Z,2017020236,1,1,0,1,1,0,CHI,0,0,Brian,74,Elliott,Brian Elliott,G,L,0.9743,38,39,PHI,3600
0,2017-11-10T00:00:00Z,2017020238,1,1,0,2,1.8551,0,STL,1,0,Antti,72,Raanta,Antti Raanta,G,L,0.9473,36,38,ARI,3881
0,2017-11-10T00:00:00Z,2017020235,1,1,0,3,2.7813,0,EDM,1,0,Cory,75,Schneider,Cory Schneider,G,L,0.9062,29,32,NJD,3883
0,2017-11-09T01:00:00Z,2017020233,1,1,0,2,2,0,BOS,0,0,Henrik,73,Lundqvist,Henrik Lundqvist,G,L,0.9393,31,33,NYR,3600
0,2017-11-09T00:30:00Z,2017020232,1,1,0,2,2,0,MIN,0,0,Frederik,76,Andersen,Frederik Andersen,G,L,0.9459,35,37,TOR,3600
0,2017-11-08T00:30:00Z,2017020229,1,1,0,2,2,0,VGK,0,0,Charlie,73,Lindgren,Charlie Lindgren,G,R,0.9354,29,31,MTL,3600
0,2017-11-08T00:00:00Z,2017020224,1,1,0,1,1,0,NJD,0,0,Jake,74,Allen,Jake Allen,G,L,0.9545,21,22,STL,3600
0,2017-11-08T00:00:00Z,2017020230,1,1,0,3,3,0,CGY,0,0,Jacob,78,Markstrom,Jacob Markstrom,G,L,0.9062,29,32,VAN,3600
0,2017-11-08T00:00:00Z,2017020225,1,1,0,1,0.9895,0,NYI,0,0,Cam,76,Talbot,Cam Talbot,G,L,0.9729,36,37,EDM,3638
0,2017-11-08T00:00:00Z,2017020225,1,1,0,2,1.9791,0,EDM,1,0,Thomas,73,Greiss,Thomas Greiss,G,L,0.92,23,25,NYI,3638
1,2017-11-08T00:00:00Z,2017020231,1,1,0,3,2.8339,0,ANA,0,2,Jonathan,73,Quick,Jonathan Quick,G,L,0.9166,33,36,LAK,3811
0,2017-11-08T00:00:00Z,2017020223,1,1,0,1,1,0,WSH,0,0,Robin,76,Lehner,Robin Lehner,G,L,0.96,24,25,BUF,3600
0,2017-11-08T00:00:00Z,2017020227,1,1,0,1,1,0,FLA,0,0,Scott,78,Darling,Scott Darling,G,L,0.9677,30,31,CAR,3600
0,2017-11-07T00:30:00Z,2017020221,1,1,0,1,1,0,DAL,0,0,Connor,76,Hellebuyck,Connor Hellebuyck,G,L,0.9705,33,34,WPG,3600
0,2017-11-07T00:00:00Z,2017020218,1,1,0,3,2.7713,0,TOR,1,0,Maxime,74,Lagace,Maxime Lagace,G,L,0.88,22,25,VGK,3897
0,2017-11-07T00:00:00Z,2017020220,1,1,0,2,1.8681,0,ARI,0,0,Braden,74,Holtby,Braden Holtby,G,L,0.923,24,26,WSH,3854
0,2017-11-07T00:00:00Z,2017020220,1,1,0,3,2.8176,0,WSH,1,0,Scott,74,Wedgewood,Scott Wedgewood,G,L,0.925,37,40,ARI,3833
0,2017-11-07T00:00:00Z,2017020222,1,1,0,2,2,0,VAN,0,0,Jimmy,73,Howard,Jimmy Howard,G,L,0.9285,26,28,DET,3600
0,2017-11-07T00:00:00Z,2017020218,1,1,0,3,2.7692,0,VGK,0,0,Frederik,76,Andersen,Frederik Andersen,G,L,0.8928,25,28,TOR,3900
0,2017-11-06T00:00:00Z,2017020216,1,1,0,4,3.6923,0,CGY,1,0,Keith,75,Kinkaid,Keith Kinkaid,G,L,0.8823,30,34,NJD,3900
0,2017-11-06T00:00:00Z,2017020216,1,1,0,4,3.6923,0,NJD,0,0,Mike,76,Smith,Mike Smith,G,L,0.8666,26,30,CGY,3900
0,2017-11-05T23:00:00Z,2017020215,1,1,0,0,0,0,CHI,0,0,Charlie,73,Lindgren,Charlie Lindgren,G,R,1,38,38,MTL,3600
0,2017-11-05T23:00:00Z,2017020214,1,1,0,6,6,1,NYI,0,0,Jonathan,72,Bernier,Jonathan Bernier,G,L,0.7857,22,28,COL,3600
0,2017-11-05T23:00:00Z,2017020214,1,1,0,4,4,0,COL,0,0,Thomas,73,Greiss,Thomas Greiss,G,L,0.8857,31,35,NYI,3600
0,2017-11-05T19:00:00Z,2017020213,1,1,0,4,4,1,DET,0,0,Cam,76,Talbot,Cam Talbot,G,L,0.8857,31,35,EDM,3600
0,2017-11-05T19:00:00Z,2017020213,1,1,0,0,0,0,EDM,0,0,Petr,74,Mrazek,Petr Mrazek,G,L,1,36,36,DET,3600
0,2017-11-04T23:30:00Z,2017020211,1,1,0,4,3.7113,0,NSH,1,0,Darcy,77,Kuemper,Darcy Kuemper,G,L,0.8709,27,31,LAK,3880
0,2017-11-04T23:30:00Z,2017020212,1,1,0,1,0.923,0,SJS,1,0,Ryan,75,Miller,Ryan Miller,G,L,0.9777,44,45,ANA,3900
0,2017-11-04T23:30:00Z,2017020212,1,1,0,1,0.9254,0,ANA,0,0,Martin,76,Jones,Martin Jones,G,L,0.9615,25,26,SJS,3890
0,2017-11-04T23:30:00Z,2017020211,1,1,0,3,2.7835,0,LAK,0,0,Juuse,71,Saros,Juuse Saros,G,L,0.923,36,39,NSH,3880
0,2017-11-04T23:00:00Z,2017020201,1,1,0,2,2,0,BOS,0,0,Braden,74,Holtby,Braden Holtby,G,L,0.9393,31,33,WSH,3600
0,2017-11-04T23:00:00Z,2017020202,1,1,0,4,3.6923,0,CBJ,0,0,Andrei,75,Vasilevskiy,Andrei Vasilevskiy,G,L,0.8823,30,34,TBL,3900
0,2017-11-04T23:00:00Z,2017020210,1,1,0,2,2,0,PIT,0,0,Jacob,78,Markstrom,Jacob Markstrom,G,L,0.9487,37,39,VAN,3600
0,2017-11-04T23:00:00Z,2017020202,1,1,0,4,3.6923,0,TBL,1,0,Sergei,74,Bobrovsky,Sergei Bobrovsky,G,L,0.8888,32,36,CBJ,3900
0,2017-11-04T23:00:00Z,2017020203,1,1,0,5,4.9207,0,NYR,1,0,Roberto,75,Luongo,Roberto Luongo,G,L,0.8863,39,44,FLA,3658
0,2017-11-04T23:00:00Z,2017020204,1,1,0,4,3.6923,0,PHI,0,0,Semyon,74,Varlamov,Semyon Varlamov,G,L,0.8918,33,37,COL,3900
0,2017-11-04T23:00:00Z,2017020207,1,1,0,1,1,0,BUF,0,0,Kari,76,Lehtonen,Kari Lehtonen,G,L,0.9642,27,28,DAL,3600
0,2017-11-04T23:00:00Z,2017020203,1,1,0,4,3.9258,0,FLA,0,0,Henrik,73,Lundqvist,Henrik Lundqvist,G,L,0.8823,30,34,NYR,3668
0,2017-11-04T23:00:00Z,2017020208,1,1,0,0,0,0,MIN,0,0,Corey,74,Crawford,Corey Crawford,G,L,1,24,24,CHI,3600
0,2017-11-04T23:00:00Z,2017020204,1,1,0,4,3.6923,0,COL,1,0,Michal,73,Neuvirth,Michal Neuvirth,G,L,0.8518,23,27,PHI,3900
0,2017-11-04T22:00:00Z,2017020209,1,1,0,1,0.9261,0,ARI,1,0,Scott,78,Darling,Scott Darling,G,L,0.9583,23,24,CAR,3887
0,2017-11-04T22:00:00Z,2017020209,1,1,0,1,0.9299,0,CAR,0,0,Antti,72,Raanta,Antti Raanta,G,L,0.9729,36,37,ARI,3871
0,2017-11-04T22:00:00Z,2017020206,1,1,0,4,3.8024,0,WPG,0,0,Al,74,Montoya,Al Montoya,G,L,0.826,19,23,MTL,3787
0,2017-11-04T22:00:00Z,2017020206,1,1,0,5,4.7581,0,MTL,1,0,Connor,76,Hellebuyck,Connor Hellebuyck,G,L,0.9,45,50,WPG,3783
0,2017-11-03T23:00:00Z,2017020198,1,1,0,3,3,0,NJD,0,0,Cam,76,Talbot,Cam Talbot,G,L,0.9117,31,34,EDM,3600
0,2017-11-02T23:30:00Z,2017020189,1,1,0,2,1.9656,0,NYR,1,0,Andrei,75,Vasilevskiy,Andrei Vasilevskiy,G,L,0.9428,33,35,TBL,3663
0,2017-11-02T23:30:00Z,2017020188,1,1,0,1,1,0,DET,0,0,Craig,74,Anderson,Craig Anderson,G,L,0.96,24,25,OTT,3600
1,2017-11-02T23:30:00Z,2017020189,1,1,0,1,0.9785,0,TBL,0,0,Henrik,73,Lundqvist,Henrik Lundqvist,G,L,0.9642,27,28,NYR,3679
0,2017-11-02T23:30:00Z,2017020197,1,1,0,3,3,0,TOR,0,0,Jonathan,73,Quick,Jonathan Quick,G,L,0.9166,33,36,LAK,3600
0,2017-11-02T23:00:00Z,2017020186,1,1,0,1,1,0,VGK,0,0,Tuukka,75,Rask,Tuukka Rask,G,L,0.9655,28,29,BOS,3600
0,2017-11-02T23:00:00Z,2017020196,1,1,0,4,4,0,ARI,0,0,Robin,76,Lehner,Robin Lehner,G,L,0.862,25,29,BUF,3600
0,2017-11-02T23:00:00Z,2017020191,1,1,0,0,0,0,STL,0,0,Michal,73,Neuvirth,Michal Neuvirth,G,L,1,33,33,PHI,3600
0,2017-11-02T23:00:00Z,2017020193,1,1,0,2,2,0,DAL,0,0,Connor,76,Hellebuyck,Connor Hellebuyck,G,L,0.913,21,23,WPG,3600
0,2017-11-02T23:00:00Z,2017020192,1,1,0,3,3,0,MTL,0,0,Devan,78,Dubnyk,Devan Dubnyk,G,L,0.9032,28,31,MIN,3600
0,2017-11-02T23:00:00Z,2017020195,1,1,0,2,1.9391,0,CGY,1,0,Tristan,74,Jarry,Tristan Jarry,G,L,0.9411,32,34,PIT,3713
0,2017-11-02T23:00:00Z,2017020195,1,1,0,1,0.9628,0,PIT,0,0,Mike,76,Smith,Mike Smith,G,L,0.9772,43,44,CGY,3739
0,2017-11-01T23:30:00Z,2017020185,1,1,0,4,4,1,SJS,0,0,Pekka,77,Rinne,Pekka Rinne,G,L,0.826,19,23,NSH,3600
0,2017-11-01T23:00:00Z,2017020184,1,1,0,1,1,0,ANA,0,0,Frederik,76,Andersen,Frederik Andersen,G,L,0.9655,28,29,TOR,3600
0,2017-11-01T22:30:00Z,2017020182,1,1,0,2,2,0,EDM,0,0,Matt,76,Murray,Matt Murray,G,L,0.9459,35,37,PIT,3600
0,2017-10-31T23:30:00Z,2017020179,1,1,0,3,3,0,ARI,0,0,Jimmy,73,Howard,Jimmy Howard,G,L,0.909,30,33,DET,3600
0,2017-10-31T23:00:00Z,2017020180,1,1,0,1,1,0,MIN,0,0,Connor,76,Hellebuyck,Connor Hellebuyck,G,L,0.9655,28,29,WPG,3600
0,2017-10-30T23:30:00Z,2017020174,1,1,0,5,5,0,FLA,0,0,Andrei,75,Vasilevskiy,Andrei Vasilevskiy,G,L,0.7826,18,23,TBL,3600
0,2017-10-30T23:00:00Z,2017020175,1,1,0,2,2,0,LAK,0,0,Jake,74,Allen,Jake Allen,G,L,0.9285,26,28,STL,3600
0,2017-10-30T23:00:00Z,2017020176,1,1,0,1,0.9594,0,VAN,0,0,Ben,79,Bishop,Ben Bishop,G,L,0.9743,38,39,DAL,3752
1,2017-10-30T23:00:00Z,2017020172,1,1,0,3,2.7727,0,BOS,0,0,Sergei,74,Bobrovsky,Sergei Bobrovsky,G,L,0.9,27,30,CBJ,3895
0,2017-10-30T23:00:00Z,2017020172,1,1,0,3,2.7692,0,CBJ,1,0,Tuukka,75,Rask,Tuukka Rask,G,L,0.9062,29,32,BOS,3900
0,2017-10-30T23:00:00Z,2017020170,1,1,0,3,3,0,VGK,0,0,Jaroslav,71,Halak,Jaroslav Halak,G,L,0.9117,31,34,NYI,3600
0,2017-10-30T23:00:00Z,2017020171,1,1,0,4,3.8196,0,ARI,1,0,Brian,74,Elliott,Brian Elliott,G,L,0.8823,30,34,PHI,3770
0,2017-10-30T23:00:00Z,2017020176,1,1,0,2,1.921,0,DAL,1,2,Jacob,78,Markstrom,Jacob Markstrom,G,L,0.931,27,29,VAN,3748
0,2017-10-30T23:00:00Z,2017020171,1,1,0,3,2.7835,0,PHI,0,0,Scott,74,Wedgewood,Scott Wedgewood,G,L,0.9032,28,31,ARI,3880
0,2017-10-29T23:00:00Z,2017020169,1,1,0,1,1,0,WSH,0,0,Mike,76,Smith,Mike Smith,G,L,0.9677,30,31,CGY,3600
0,2017-10-29T22:00:00Z,2017020168,1,1,0,1,1,0,PIT,0,0,Connor,76,Hellebuyck,Connor Hellebuyck,G,L,0.9687,31,32,WPG,3600
0,2017-10-29T21:00:00Z,2017020167,1,1,0,3,2.7692,0,CAR,0,0,Ryan,75,Miller,Ryan Miller,G,L,0.9189,34,37,ANA,3900
0,2017-10-29T21:00:00Z,2017020167,1,1,0,3,2.7692,0,ANA,1,0,Scott,78,Darling,Scott Darling,G,L,0.88,22,25,CAR,3900
0,2017-10-28T23:00:00Z,2017020164,1,1,0,1,1,0,PIT,0,0,Devan,78,Dubnyk,Devan Dubnyk,G,L,0.9666,29,30,MIN,3600
0,2017-10-28T23:00:00Z,2017020162,1,1,0,1,1,0,CBJ,0,0,Jake,74,Allen,Jake Allen,G,L,0.9729,36,37,STL,3600
0,2017-10-28T23:00:00Z,2017020156,1,1,0,1,0.9233,0,BOS,0,0,Jonathan,73,Quick,Jonathan Quick,G,L,0.9666,29,30,LAK,3899
0,2017-10-28T23:00:00Z,2017020157,1,1,0,2,2,0,TOR,0,0,Brian,74,Elliott,Brian Elliott,G,L,0.9333,28,30,PHI,3600
0,2017-10-28T23:00:00Z,2017020161,1,1,0,3,3,0,ARI,0,0,Cory,75,Schneider,Cory Schneider,G,L,0.9189,34,37,NJD,3600
0,2017-10-28T23:00:00Z,2017020165,1,1,0,3,3,0,CHI,0,0,Jonathan,72,Bernier,Jonathan Bernier,G,L,0.9285,39,42,COL,3600
0,2017-10-28T23:00:00Z,2017020156,1,1,0,2,1.8466,0,LAK,1,0,Tuukka,75,Rask,Tuukka Rask,G,L,0.9333,28,30,BOS,3899
0,2017-10-28T23:00:00Z,2017020160,1,1,0,2,1.8471,0,DET,1,0,James,74,Reimer,James Reimer,G,L,0.9473,36,38,FLA,3898
0,2017-10-28T23:00:00Z,2017020160,1,1,0,2,1.8461,0,FLA,0,0,Jimmy,73,Howard,Jimmy Howard,G,L,0.9565,44,46,DET,3900
0,2017-10-28T23:00:00Z,2017020163,1,1,0,6,6,1,NYI,0,0,Juuse,71,Saros,Juuse Saros,G,L,0.7391,17,23,NSH,3600
0,2017-10-28T23:00:00Z,2017020159,1,1,0,1,1,0,TBL,0,0,John,75,Gibson,John Gibson,G,L,0.9687,31,32,ANA,3600
0,2017-10-28T23:00:00Z,2017020158,1,1,0,4,4,0,NYR,0,0,Carey,75,Price,Carey Price,G,L,0.8461,22,26,MTL,3600
0,2017-10-27T23:30:00Z,2017020152,1,1,0,1,1,0,CAR,0,0,Carter,73,Hutton,Carter Hutton,G,L,0.9629,26,27,STL,3600
0,2017-10-27T23:00:00Z,2017020150,1,1,0,4,3.6923,0,OTT,0,0,Keith,75,Kinkaid,Keith Kinkaid,G,L,0.8518,23,27,NJD,3900
0,2017-10-27T23:00:00Z,2017020150,1,1,0,4,3.8034,0,NJD,1,0,Mike,74,Condon,Mike Condon,G,L,0.84,21,25,OTT,3786
0,2017-10-27T23:00:00Z,2017020154,1,1,0,1,1,0,CGY,0,0,Kari,76,Lehtonen,Kari Lehtonen,G,L,0.9666,29,30,DAL,3600
0,2017-10-27T23:00:00Z,2017020151,1,1,0,2,1.921,0,CBJ,1,0,Steve,76,Mason,Steve Mason,G,R,0.9459,35,37,WPG,3748
0,2017-10-27T23:00:00Z,2017020151,1,1,0,1,0.9579,0,WPG,0,0,Sergei,74,Bobrovsky,Sergei Bobrovsky,G,L,0.9666,29,30,CBJ,3758
0,2017-10-27T19:00:00Z,2017020149,1,1,0,0,0,0,COL,0,0,Oscar,75,Dansk,Oscar Dansk,G,L,1,32,32,VGK,3600
0,2017-10-26T23:30:00Z,2017020143,1,1,0,4,4,0,PHI,0,0,Craig,74,Anderson,Craig Anderson,G,L,0.9,36,40,OTT,3600
0,2017-10-26T23:30:00Z,2017020145,1,1,0,3,3,0,ANA,0,0,James,74,Reimer,James Reimer,G,L,0.9117,31,34,FLA,3600
0,2017-10-26T23:30:00Z,2017020142,1,1,0,0,0,0,MTL,0,0,Jonathan,73,Quick,Jonathan Quick,G,L,1,40,40,LAK,3600
0,2017-10-26T23:30:00Z,2017020142,1,1,0,4,4,1,LAK,0,0,Carey,75,Price,Carey Price,G,L,0.8571,24,28,MTL,3600
0,2017-10-26T23:00:00Z,2017020148,1,1,0,2,2,0,WSH,0,0,Anders,78,Nilsson,Anders Nilsson,G,L,0.9259,25,27,VAN,3600
0,2017-10-26T23:00:00Z,2017020147,1,1,0,4,4,0,DAL,0,0,Cam,76,Talbot,Cam Talbot,G,L,0.875,28,32,EDM,3600
0,2017-10-26T23:00:00Z,2017020146,1,1,0,4,4,0,NYI,0,0,Devan,78,Dubnyk,Devan Dubnyk,G,L,0.8787,29,33,MIN,3600
0,2017-10-26T23:00:00Z,2017020139,1,1,0,6,6,1,CAR,0,0,Frederik,76,Andersen,Frederik Andersen,G,L,0.8421,32,38,TOR,3600
0,2017-10-26T23:00:00Z,2017020138,1,1,0,1,1,0,SJS,0,0,Anton,71,Khudobin,Anton Khudobin,G,L,0.9729,36,37,BOS,3600
0,2017-10-26T23:00:00Z,2017020141,1,1,0,1,0.9817,0,WPG,0,0,Matt,76,Murray,Matt Murray,G,L,0.9677,30,31,PIT,3667
0,2017-10-26T23:00:00Z,2017020141,1,1,0,2,1.9634,0,PIT,1,0,Connor,76,Hellebuyck,Connor Hellebuyck,G,L,0.9444,34,36,WPG,3667
0,2017-10-26T23:00:00Z,2017020139,1,1,0,3,3,0,TOR,0,0,Scott,78,Darling,Scott Darling,G,L,0.9117,31,34,CAR,3600
0,2017-10-26T00:00:00Z,2017020136,1,1,0,5,5,1,CBJ,0,0,Chad,75,Johnson,Chad Johnson,G,L,0.8684,33,38,BUF,3600
0,2017-10-26T00:00:00Z,2017020136,1,1,0,1,1,0,BUF,0,0,Sergei,74,Bobrovsky,Sergei Bobrovsky,G,L,0.9714,34,35,CBJ,3600
0,2017-10-25T23:00:00Z,2017020137,1,1,0,2,2,0,CGY,0,0,Jake,74,Allen,Jake Allen,G,L,0.92,23,25,STL,3600
0,2017-10-24T23:30:00Z,2017020130,1,1,0,5,5,1,MTL,0,0,James,74,Reimer,James Reimer,G,L,0.8648,32,37,FLA,3600
0,2017-10-24T23:30:00Z,2017020131,1,1,0,2,1.8542,0,OTT,0,0,Darcy,77,Kuemper,Darcy Kuemper,G,L,0.9333,28,30,LAK,3883
0,2017-10-24T23:30:00Z,2017020131,1,1,0,2,1.8461,0,LAK,1,0,Mike,74,Condon,Mike Condon,G,L,0.9534,41,43,OTT,3900
0,2017-10-24T23:00:00Z,2017020135,1,1,0,2,2,0,CHI,0,0,Oscar,75,Dansk,Oscar Dansk,G,L,0.9354,29,31,VGK,3600
0,2017-10-24T23:00:00Z,2017020126,1,1,0,5,5,1,NYI,0,0,Louis,75,Domingue,Louis Domingue,G,R,0.8,20,25,ARI,3600
0,2017-10-24T23:00:00Z,2017020132,1,1,0,2,1.8494,0,NSH,0,0,Mike,76,Smith,Mike Smith,G,L,0.9333,28,30,CGY,3893
0,2017-10-24T23:00:00Z,2017020128,1,1,0,1,0.9898,0,EDM,0,0,Matt,76,Murray,Matt Murray,G,L,0.9666,29,30,PIT,3637
0,2017-10-24T23:00:00Z,2017020129,1,1,0,1,1,0,CAR,0,0,Andrei,75,Vasilevskiy,Andrei Vasilevskiy,G,L,0.9687,31,32,TBL,3600
0,2017-10-24T23:00:00Z,2017020128,1,1,0,2,1.9769,0,PIT,1,0,Cam,76,Talbot,Cam Talbot,G,L,0.9545,42,44,EDM,3642
0,2017-10-24T23:00:00Z,2017020133,1,1,0,0,0,0,MIN,0,0,Anders,78,Nilsson,Anders Nilsson,G,L,1,29,29,VAN,3600
0,2017-10-24T23:00:00Z,2017020127,1,1,0,2,2,0,PHI,0,0,John,75,Gibson,John Gibson,G,L,0.9393,31,33,ANA,3600
0,2017-10-24T23:00:00Z,2017020132,1,1,0,2,1.8461,0,CGY,1,0,Pekka,77,Rinne,Pekka Rinne,G,L,0.9375,30,32,NSH,3900
0,2017-10-23T23:00:00Z,2017020124,1,1,0,4,4,1,SJS,0,0,Henrik,73,Lundqvist,Henrik Lundqvist,G,L,0.8333,20,24,NYR,3600
0,2017-10-22T23:00:00Z,2017020122,1,1,0,4,4,1,VAN,0,0,Jimmy,73,Howard,Jimmy Howard,G,L,0.8918,33,37,DET,3600
0,2017-10-21T23:30:00Z,2017020116,1,1,0,1,1,0,WSH,0,0,James,74,Reimer,James Reimer,G,L,0.9761,41,42,FLA,3600
